Time,Gaze
00:00:35.0479339,Floor (UnityEngine.MeshCollider)
00:00:35.0590832,Floor (UnityEngine.MeshCollider)
00:00:35.0700053,Floor (UnityEngine.MeshCollider)
00:00:35.0814947,Floor (UnityEngine.MeshCollider)
00:00:35.0924715,Floor (UnityEngine.MeshCollider)
00:00:35.1035282,Floor (UnityEngine.MeshCollider)
00:00:35.1148950,Floor (UnityEngine.MeshCollider)
00:00:35.1258665,Floor (UnityEngine.MeshCollider)
00:00:35.1373198,Floor (UnityEngine.MeshCollider)
00:00:35.1482673,Floor (UnityEngine.MeshCollider)
00:00:35.1594327,Floor (UnityEngine.MeshCollider)
00:00:35.1709054,Floor (UnityEngine.MeshCollider)
00:00:35.1819138,Floor (UnityEngine.MeshCollider)
00:00:35.1927552,Floor (UnityEngine.MeshCollider)
00:00:35.2042866,Floor (UnityEngine.MeshCollider)
00:00:35.2183403,Floor (UnityEngine.MeshCollider)
00:00:35.2306988,Floor (UnityEngine.MeshCollider)
00:00:35.2373644,Floor (UnityEngine.MeshCollider)
00:00:35.2484237,Floor (UnityEngine.MeshCollider)
00:00:35.2588610,Floor (UnityEngine.MeshCollider)
00:00:35.2702678,Floor (UnityEngine.MeshCollider)
00:00:35.2811741,Floor (UnityEngine.MeshCollider)
00:00:35.2922494,Floor (UnityEngine.MeshCollider)
00:00:35.3035464,Floor (UnityEngine.MeshCollider)
00:00:35.3146314,Floor (UnityEngine.MeshCollider)
00:00:35.3256820,Floor (UnityEngine.MeshCollider)
00:00:35.3374247,Floor (UnityEngine.MeshCollider)
00:00:35.3478432,Floor (UnityEngine.MeshCollider)
00:00:35.3591489,Floor (UnityEngine.MeshCollider)
00:00:35.3702199,Floor (UnityEngine.MeshCollider)
00:00:35.3814693,Floor (UnityEngine.MeshCollider)
00:00:35.3922304,Floor (UnityEngine.MeshCollider)
00:00:35.4035170,Floor (UnityEngine.MeshCollider)
00:00:35.4148395,Floor (UnityEngine.MeshCollider)
00:00:35.4256404,Floor (UnityEngine.MeshCollider)
00:00:35.4366372,Floor (UnityEngine.MeshCollider)
00:00:35.4479917,Floor (UnityEngine.MeshCollider)
00:00:35.4589977,Floor (UnityEngine.MeshCollider)
00:00:35.4698066,Floor (UnityEngine.MeshCollider)
00:00:35.4813316,Floor (UnityEngine.MeshCollider)
00:00:35.4923715,Floor (UnityEngine.MeshCollider)
00:00:35.5033263,Floor (UnityEngine.MeshCollider)
00:00:35.5147628,Floor (UnityEngine.MeshCollider)
00:00:35.5257048,Floor (UnityEngine.MeshCollider)
00:00:35.5368632,Floor (UnityEngine.MeshCollider)
00:00:35.5480441,Floor (UnityEngine.MeshCollider)
00:00:35.5592464,Floor (UnityEngine.MeshCollider)
00:00:35.5703105,Floor (UnityEngine.MeshCollider)
00:00:35.5816594,Floor (UnityEngine.MeshCollider)
00:00:35.5925417,Floor (UnityEngine.MeshCollider)
00:00:35.6036337,Floor (UnityEngine.MeshCollider)
00:00:35.6149508,Floor (UnityEngine.MeshCollider)
00:00:35.6261578,Floor (UnityEngine.MeshCollider)
00:00:35.6369977,Floor (UnityEngine.MeshCollider)
00:00:35.6484862,Floor (UnityEngine.MeshCollider)
00:00:35.6591709,Floor (UnityEngine.MeshCollider)
00:00:35.6701618,Floor (UnityEngine.MeshCollider)
00:00:35.6815614,Floor (UnityEngine.MeshCollider)
00:00:35.6926561,Floor (UnityEngine.MeshCollider)
00:00:35.7035583,Floor (UnityEngine.MeshCollider)
00:00:35.7152100,Floor (UnityEngine.MeshCollider)
00:00:35.7259659,Floor (UnityEngine.MeshCollider)
00:00:35.7369196,Floor (UnityEngine.MeshCollider)
00:00:35.7483737,Floor (UnityEngine.MeshCollider)
00:00:35.7594283,Floor (UnityEngine.MeshCollider)
00:00:35.7706852,Floor (UnityEngine.MeshCollider)
00:00:35.7817461,Floor (UnityEngine.MeshCollider)
00:00:35.7929469,Floor (UnityEngine.MeshCollider)
00:00:35.8042729,Floor (UnityEngine.MeshCollider)
00:00:35.8152529,Floor (UnityEngine.MeshCollider)
00:00:35.8266863,Floor (UnityEngine.MeshCollider)
00:00:35.8371751,Floor (UnityEngine.MeshCollider)
00:00:35.8484146,Floor (UnityEngine.MeshCollider)
00:00:35.8593719,Floor (UnityEngine.MeshCollider)
00:00:35.8703546,Floor (UnityEngine.MeshCollider)
00:00:35.8815713,Floor (UnityEngine.MeshCollider)
00:00:35.8922763,Floor (UnityEngine.MeshCollider)
00:00:35.9036569,Floor (UnityEngine.MeshCollider)
00:00:35.9147781,Floor (UnityEngine.MeshCollider)
00:00:35.9255001,Floor (UnityEngine.MeshCollider)
00:00:35.9370329,Floor (UnityEngine.MeshCollider)
00:00:35.9479364,Floor (UnityEngine.MeshCollider)
00:00:35.9590669,Floor (UnityEngine.MeshCollider)
00:00:35.9703173,Floor (UnityEngine.MeshCollider)
00:00:35.9814427,Floor (UnityEngine.MeshCollider)
00:00:35.9924130,Floor (UnityEngine.MeshCollider)
00:00:36.0042355,Floor (UnityEngine.MeshCollider)
00:00:36.0149164,Floor (UnityEngine.MeshCollider)
00:00:36.0259402,Floor (UnityEngine.MeshCollider)
00:00:36.0368595,Floor (UnityEngine.MeshCollider)
00:00:36.0479670,Floor (UnityEngine.MeshCollider)
00:00:36.0588592,Floor (UnityEngine.MeshCollider)
00:00:36.0701135,Floor (UnityEngine.MeshCollider)
00:00:36.0811653,Floor (UnityEngine.MeshCollider)
00:00:36.0921729,Floor (UnityEngine.MeshCollider)
00:00:36.1032746,Floor (UnityEngine.MeshCollider)
00:00:36.1145111,Floor (UnityEngine.MeshCollider)
00:00:36.1257943,Floor (UnityEngine.MeshCollider)
00:00:36.1364558,Floor (UnityEngine.MeshCollider)
00:00:36.1477341,Floor (UnityEngine.MeshCollider)
00:00:36.1588041,Floor (UnityEngine.MeshCollider)
00:00:36.1698542,Floor (UnityEngine.MeshCollider)
00:00:36.1812738,Floor (UnityEngine.MeshCollider)
00:00:36.1923714,Floor (UnityEngine.MeshCollider)
00:00:36.2035449,Floor (UnityEngine.MeshCollider)
00:00:36.2148929,Floor (UnityEngine.MeshCollider)
00:00:36.2258511,Floor (UnityEngine.MeshCollider)
00:00:36.2366597,Floor (UnityEngine.MeshCollider)
00:00:36.2481033,Floor (UnityEngine.MeshCollider)
00:00:36.2591960,Floor (UnityEngine.MeshCollider)
00:00:36.2703891,Floor (UnityEngine.MeshCollider)
00:00:36.2818091,Floor (UnityEngine.MeshCollider)
00:00:36.2924840,Floor (UnityEngine.MeshCollider)
00:00:36.3034761,Floor (UnityEngine.MeshCollider)
00:00:36.3146848,Floor (UnityEngine.MeshCollider)
00:00:36.3256074,Floor (UnityEngine.MeshCollider)
00:00:36.3367175,Floor (UnityEngine.MeshCollider)
00:00:36.3480280,Floor (UnityEngine.MeshCollider)
00:00:36.3591917,Floor (UnityEngine.MeshCollider)
00:00:36.3700069,Floor (UnityEngine.MeshCollider)
00:00:36.3814730,Floor (UnityEngine.MeshCollider)
00:00:36.3923365,Floor (UnityEngine.MeshCollider)
00:00:36.4037419,Floor (UnityEngine.MeshCollider)
00:00:36.4153293,Floor (UnityEngine.MeshCollider)
00:00:36.4261188,Floor (UnityEngine.MeshCollider)
00:00:36.4372559,Floor (UnityEngine.MeshCollider)
00:00:36.4484059,Floor (UnityEngine.MeshCollider)
00:00:36.4600534,Floor (UnityEngine.MeshCollider)
00:00:36.4708863,Floor (UnityEngine.MeshCollider)
00:00:36.4816053,Floor (UnityEngine.MeshCollider)
00:00:36.4924655,Floor (UnityEngine.MeshCollider)
00:00:36.5035325,Floor (UnityEngine.MeshCollider)
00:00:36.5143618,Floor (UnityEngine.MeshCollider)
00:00:36.5254922,Brian (UnityEngine.CapsuleCollider)
00:00:36.5368366,Brian (UnityEngine.CapsuleCollider)
00:00:36.5476604,Brian (UnityEngine.CapsuleCollider)
00:00:36.5588069,Brian (UnityEngine.CapsuleCollider)
00:00:36.5700534,Brian (UnityEngine.CapsuleCollider)
00:00:36.5810684,Brian (UnityEngine.CapsuleCollider)
00:00:36.5921031,Brian (UnityEngine.CapsuleCollider)
00:00:36.6036074,Brian (UnityEngine.CapsuleCollider)
00:00:36.6150922,Brian (UnityEngine.CapsuleCollider)
00:00:36.6261997,Brian (UnityEngine.CapsuleCollider)
00:00:36.6373419,Brian (UnityEngine.CapsuleCollider)
00:00:36.6480477,Brian (UnityEngine.CapsuleCollider)
00:00:36.6589370,Brian (UnityEngine.CapsuleCollider)
00:00:36.6701368,Brian (UnityEngine.CapsuleCollider)
00:00:36.6811924,Brian (UnityEngine.CapsuleCollider)
00:00:36.6923802,Brian (UnityEngine.CapsuleCollider)
00:00:36.7035484,Brian (UnityEngine.CapsuleCollider)
00:00:36.7144391,Brian (UnityEngine.CapsuleCollider)
00:00:36.7256156,Brian (UnityEngine.CapsuleCollider)
00:00:36.7366854,Brian (UnityEngine.CapsuleCollider)
00:00:36.7475913,Brian (UnityEngine.CapsuleCollider)
00:00:36.7587083,Brian (UnityEngine.CapsuleCollider)
00:00:36.7697392,Brian (UnityEngine.CapsuleCollider)
00:00:36.7809306,Brian (UnityEngine.CapsuleCollider)
00:00:36.7920336,Brian (UnityEngine.CapsuleCollider)
00:00:36.8028577,Brian (UnityEngine.CapsuleCollider)
00:00:36.8142980,Brian (UnityEngine.CapsuleCollider)
00:00:36.8251296,Brian (UnityEngine.CapsuleCollider)
00:00:36.8360829,Brian (UnityEngine.CapsuleCollider)
00:00:36.8474097,Brian (UnityEngine.CapsuleCollider)
00:00:36.8585966,Brian (UnityEngine.CapsuleCollider)
00:00:36.8696558,Brian (UnityEngine.CapsuleCollider)
00:00:36.8809804,Brian (UnityEngine.CapsuleCollider)
00:00:36.8921287,Brian (UnityEngine.CapsuleCollider)
00:00:36.9030701,Brian (UnityEngine.CapsuleCollider)
00:00:36.9146959,Brian (UnityEngine.CapsuleCollider)
00:00:36.9256886,Brian (UnityEngine.CapsuleCollider)
00:00:36.9363876,Brian (UnityEngine.CapsuleCollider)
00:00:36.9476824,Brian (UnityEngine.CapsuleCollider)
00:00:36.9586923,Brian (UnityEngine.CapsuleCollider)
00:00:36.9695798,Brian (UnityEngine.CapsuleCollider)
00:00:36.9809942,Brian (UnityEngine.CapsuleCollider)
00:00:36.9919597,Brian (UnityEngine.CapsuleCollider)
00:00:37.0030179,Brian (UnityEngine.CapsuleCollider)
00:00:37.0141506,Brian (UnityEngine.CapsuleCollider)
00:00:37.0251408,Brian (UnityEngine.CapsuleCollider)
00:00:37.0367336,Brian (UnityEngine.CapsuleCollider)
00:00:37.0476742,Brian (UnityEngine.CapsuleCollider)
00:00:37.0587014,Brian (UnityEngine.CapsuleCollider)
00:00:37.0702193,Brian (UnityEngine.CapsuleCollider)
00:00:37.0817533,Brian (UnityEngine.CapsuleCollider)
00:00:37.0927097,Brian (UnityEngine.CapsuleCollider)
00:00:37.1034409,Brian (UnityEngine.CapsuleCollider)
00:00:37.1148013,Brian (UnityEngine.CapsuleCollider)
00:00:37.1258570,Brian (UnityEngine.CapsuleCollider)
00:00:37.1371708,Brian (UnityEngine.CapsuleCollider)
00:00:37.1480826,Brian (UnityEngine.CapsuleCollider)
00:00:37.1590235,Brian (UnityEngine.CapsuleCollider)
00:00:37.1706023,Brian (UnityEngine.CapsuleCollider)
00:00:37.1814408,Brian (UnityEngine.CapsuleCollider)
00:00:37.1925530,Brian (UnityEngine.CapsuleCollider)
00:00:37.2036762,Brian (UnityEngine.CapsuleCollider)
00:00:37.2152982,Brian (UnityEngine.CapsuleCollider)
00:00:37.2259149,Brian (UnityEngine.CapsuleCollider)
00:00:37.2372528,Brian (UnityEngine.CapsuleCollider)
00:00:37.2478689,Brian (UnityEngine.CapsuleCollider)
00:00:37.2589067,Brian (UnityEngine.CapsuleCollider)
00:00:37.2703804,Brian (UnityEngine.CapsuleCollider)
00:00:37.2814534,Brian (UnityEngine.CapsuleCollider)
00:00:37.2922931,Brian (UnityEngine.CapsuleCollider)
00:00:37.3037458,Brian (UnityEngine.CapsuleCollider)
00:00:37.3146942,Brian (UnityEngine.CapsuleCollider)
00:00:37.3258689,Brian (UnityEngine.CapsuleCollider)
00:00:37.3366475,Brian (UnityEngine.CapsuleCollider)
00:00:37.3479227,Brian (UnityEngine.CapsuleCollider)
00:00:37.3587301,Brian (UnityEngine.CapsuleCollider)
00:00:37.3698485,Brian (UnityEngine.CapsuleCollider)
00:00:37.3808129,Brian (UnityEngine.CapsuleCollider)
00:00:37.3921414,Brian (UnityEngine.CapsuleCollider)
00:00:37.4031292,Brian (UnityEngine.CapsuleCollider)
00:00:37.4142651,Brian (UnityEngine.CapsuleCollider)
00:00:37.4252716,Brian (UnityEngine.CapsuleCollider)
00:00:37.4363326,Brian (UnityEngine.CapsuleCollider)
00:00:37.4474506,Brian (UnityEngine.CapsuleCollider)
00:00:37.4586391,Brian (UnityEngine.CapsuleCollider)
00:00:37.4696951,Brian (UnityEngine.CapsuleCollider)
00:00:37.4810879,Brian (UnityEngine.CapsuleCollider)
00:00:37.4922350,Brian (UnityEngine.CapsuleCollider)
00:00:37.5033453,Brian (UnityEngine.CapsuleCollider)
00:00:37.5141815,Brian (UnityEngine.CapsuleCollider)
00:00:37.5253093,Brian (UnityEngine.CapsuleCollider)
00:00:37.5364841,Brian (UnityEngine.CapsuleCollider)
00:00:37.5474646,Brian (UnityEngine.CapsuleCollider)
00:00:37.5583421,Brian (UnityEngine.CapsuleCollider)
00:00:37.5694530,Brian (UnityEngine.CapsuleCollider)
00:00:37.5808329,Brian (UnityEngine.CapsuleCollider)
00:00:37.5917521,Brian (UnityEngine.CapsuleCollider)
00:00:37.6029091,Brian (UnityEngine.CapsuleCollider)
00:00:37.6143442,Brian (UnityEngine.CapsuleCollider)
00:00:37.6254171,Brian (UnityEngine.CapsuleCollider)
00:00:37.6366597,Brian (UnityEngine.CapsuleCollider)
00:00:37.6477473,Brian (UnityEngine.CapsuleCollider)
00:00:37.6589979,Brian (UnityEngine.CapsuleCollider)
00:00:37.6703214,Brian (UnityEngine.CapsuleCollider)
00:00:37.6814302,Brian (UnityEngine.CapsuleCollider)
00:00:37.6923603,Brian (UnityEngine.CapsuleCollider)
00:00:37.7036761,Brian (UnityEngine.CapsuleCollider)
00:00:37.7147104,Brian (UnityEngine.CapsuleCollider)
00:00:37.7257127,Brian (UnityEngine.CapsuleCollider)
00:00:37.7370361,Brian (UnityEngine.CapsuleCollider)
00:00:37.7482340,Brian (UnityEngine.CapsuleCollider)
00:00:37.7588437,Brian (UnityEngine.CapsuleCollider)
00:00:37.7702860,Brian (UnityEngine.CapsuleCollider)
00:00:37.7812743,Brian (UnityEngine.CapsuleCollider)
00:00:37.7923010,Brian (UnityEngine.CapsuleCollider)
00:00:37.8038214,Brian (UnityEngine.CapsuleCollider)
00:00:37.8148661,Brian (UnityEngine.CapsuleCollider)
00:00:37.8260328,Brian (UnityEngine.CapsuleCollider)
00:00:37.8401038,Brian (UnityEngine.CapsuleCollider)
00:00:37.8515530,Brian (UnityEngine.CapsuleCollider)
00:00:37.8624754,Brian (UnityEngine.CapsuleCollider)
00:00:37.8750319,Brian (UnityEngine.CapsuleCollider)
00:00:37.8817643,Brian (UnityEngine.CapsuleCollider)
00:00:37.8928819,Brian (UnityEngine.CapsuleCollider)
00:00:37.9041249,Brian (UnityEngine.CapsuleCollider)
00:00:37.9150406,Brian (UnityEngine.CapsuleCollider)
00:00:37.9260326,Brian (UnityEngine.CapsuleCollider)
00:00:37.9374718,Brian (UnityEngine.CapsuleCollider)
00:00:37.9483430,Brian (UnityEngine.CapsuleCollider)
00:00:37.9593075,Brian (UnityEngine.CapsuleCollider)
00:00:37.9705454,Brian (UnityEngine.CapsuleCollider)
00:00:37.9813557,Brian (UnityEngine.CapsuleCollider)
00:00:37.9923400,Brian (UnityEngine.CapsuleCollider)
00:00:38.0035378,Brian (UnityEngine.CapsuleCollider)
00:00:38.0150901,Brian (UnityEngine.CapsuleCollider)
00:00:38.0257419,Brian (UnityEngine.CapsuleCollider)
00:00:38.0365383,Brian (UnityEngine.CapsuleCollider)
00:00:38.0476961,Brian (UnityEngine.CapsuleCollider)
00:00:38.0587492,Brian (UnityEngine.CapsuleCollider)
00:00:38.0698645,Brian (UnityEngine.CapsuleCollider)
00:00:38.0813618,Brian (UnityEngine.CapsuleCollider)
00:00:38.0919733,Brian (UnityEngine.CapsuleCollider)
00:00:38.1031075,Brian (UnityEngine.CapsuleCollider)
00:00:38.1140706,Brian (UnityEngine.CapsuleCollider)
00:00:38.1256317,Brian (UnityEngine.CapsuleCollider)
00:00:38.1365864,Brian (UnityEngine.CapsuleCollider)
00:00:38.1476387,Brian (UnityEngine.CapsuleCollider)
00:00:38.1587376,Brian (UnityEngine.CapsuleCollider)
00:00:38.1697496,Brian (UnityEngine.CapsuleCollider)
00:00:38.1810768,Brian (UnityEngine.CapsuleCollider)
00:00:38.1921761,Brian (UnityEngine.CapsuleCollider)
00:00:38.2032667,Brian (UnityEngine.CapsuleCollider)
00:00:38.2147564,Brian (UnityEngine.CapsuleCollider)
00:00:38.2257005,Brian (UnityEngine.CapsuleCollider)
00:00:38.2366680,Brian (UnityEngine.CapsuleCollider)
00:00:38.2479470,Brian (UnityEngine.CapsuleCollider)
00:00:38.2588881,Brian (UnityEngine.CapsuleCollider)
00:00:38.2701567,Brian (UnityEngine.CapsuleCollider)
00:00:38.2814582,Brian (UnityEngine.CapsuleCollider)
00:00:38.2922526,Brian (UnityEngine.CapsuleCollider)
00:00:38.3032873,Brian (UnityEngine.CapsuleCollider)
00:00:38.3144794,Brian (UnityEngine.CapsuleCollider)
00:00:38.3255296,Brian (UnityEngine.CapsuleCollider)
00:00:38.3365973,Brian (UnityEngine.CapsuleCollider)
00:00:38.3477213,Brian (UnityEngine.CapsuleCollider)
00:00:38.3587687,Brian (UnityEngine.CapsuleCollider)
00:00:38.3703380,Brian (UnityEngine.CapsuleCollider)
00:00:38.3812830,Brian (UnityEngine.CapsuleCollider)
00:00:38.3921850,Brian (UnityEngine.CapsuleCollider)
00:00:38.4036727,Brian (UnityEngine.CapsuleCollider)
00:00:38.4149936,Brian (UnityEngine.CapsuleCollider)
00:00:38.4259779,Brian (UnityEngine.CapsuleCollider)
00:00:38.4372491,Brian (UnityEngine.CapsuleCollider)
00:00:38.4485209,Brian (UnityEngine.CapsuleCollider)
00:00:38.4594522,Brian (UnityEngine.CapsuleCollider)
00:00:38.4704246,Brian (UnityEngine.CapsuleCollider)
00:00:38.4808825,Brian (UnityEngine.CapsuleCollider)
00:00:38.4920984,Brian (UnityEngine.CapsuleCollider)
00:00:38.5036368,Brian (UnityEngine.CapsuleCollider)
00:00:38.5143749,Brian (UnityEngine.CapsuleCollider)
00:00:38.5254787,Brian (UnityEngine.CapsuleCollider)
00:00:38.5367462,Brian (UnityEngine.CapsuleCollider)
00:00:38.5478709,Brian (UnityEngine.CapsuleCollider)
00:00:38.5589891,Brian (UnityEngine.CapsuleCollider)
00:00:38.5702589,Brian (UnityEngine.CapsuleCollider)
00:00:38.5814255,Brian (UnityEngine.CapsuleCollider)
00:00:38.5929292,Brian (UnityEngine.CapsuleCollider)
00:00:38.6036028,Brian (UnityEngine.CapsuleCollider)
00:00:38.6147480,Brian (UnityEngine.CapsuleCollider)
00:00:38.6255647,Brian (UnityEngine.CapsuleCollider)
00:00:38.6366764,Brian (UnityEngine.CapsuleCollider)
00:00:38.6477513,Brian (UnityEngine.CapsuleCollider)
00:00:38.6587965,Brian (UnityEngine.CapsuleCollider)
00:00:38.6697426,Brian (UnityEngine.CapsuleCollider)
00:00:38.6806997,Brian (UnityEngine.CapsuleCollider)
00:00:38.6920137,Brian (UnityEngine.CapsuleCollider)
00:00:38.7030071,Brian (UnityEngine.CapsuleCollider)
00:00:38.7141968,Brian (UnityEngine.CapsuleCollider)
00:00:38.7253613,Brian (UnityEngine.CapsuleCollider)
00:00:38.7362734,Brian (UnityEngine.CapsuleCollider)
00:00:38.7476686,Brian (UnityEngine.CapsuleCollider)
00:00:38.7585902,Brian (UnityEngine.CapsuleCollider)
00:00:38.7696527,Brian (UnityEngine.CapsuleCollider)
00:00:38.7812179,Brian (UnityEngine.CapsuleCollider)
00:00:38.7919832,Brian (UnityEngine.CapsuleCollider)
00:00:38.8030827,Brian (UnityEngine.CapsuleCollider)
00:00:38.8145209,Brian (UnityEngine.CapsuleCollider)
00:00:38.8251590,Brian (UnityEngine.CapsuleCollider)
00:00:38.8363383,Brian (UnityEngine.CapsuleCollider)
00:00:38.8474715,Brian (UnityEngine.CapsuleCollider)
00:00:38.8586910,Brian (UnityEngine.CapsuleCollider)
00:00:38.8697094,Brian (UnityEngine.CapsuleCollider)
00:00:38.8808395,Brian (UnityEngine.CapsuleCollider)
00:00:38.8920012,Brian (UnityEngine.CapsuleCollider)
00:00:38.9031333,Brian (UnityEngine.CapsuleCollider)
00:00:38.9146611,Brian (UnityEngine.CapsuleCollider)
00:00:38.9255501,Brian (UnityEngine.CapsuleCollider)
00:00:38.9365415,Brian (UnityEngine.CapsuleCollider)
00:00:38.9479362,Brian (UnityEngine.CapsuleCollider)
00:00:38.9590291,Brian (UnityEngine.CapsuleCollider)
00:00:38.9703060,Brian (UnityEngine.CapsuleCollider)
00:00:38.9812990,Brian (UnityEngine.CapsuleCollider)
00:00:38.9922900,Brian (UnityEngine.CapsuleCollider)
00:00:39.0036620,Brian (UnityEngine.CapsuleCollider)
00:00:39.0147227,Brian (UnityEngine.CapsuleCollider)
00:00:39.0256800,Brian (UnityEngine.CapsuleCollider)
00:00:39.0372952,Brian (UnityEngine.CapsuleCollider)
00:00:39.0483409,Brian (UnityEngine.CapsuleCollider)
00:00:39.0593702,Brian (UnityEngine.CapsuleCollider)
00:00:39.0703495,Brian (UnityEngine.CapsuleCollider)
00:00:39.0813967,Brian (UnityEngine.CapsuleCollider)
00:00:39.0923856,Brian (UnityEngine.CapsuleCollider)
00:00:39.1037549,Brian (UnityEngine.CapsuleCollider)
00:00:39.1148152,Brian (UnityEngine.CapsuleCollider)
00:00:39.1258195,Brian (UnityEngine.CapsuleCollider)
00:00:39.1372042,Brian (UnityEngine.CapsuleCollider)
00:00:39.1480569,Brian (UnityEngine.CapsuleCollider)
00:00:39.1592485,Brian (UnityEngine.CapsuleCollider)
00:00:39.1705576,Brian (UnityEngine.CapsuleCollider)
00:00:39.1816852,Brian (UnityEngine.CapsuleCollider)
00:00:39.1927753,Brian (UnityEngine.CapsuleCollider)
00:00:39.2039111,Brian (UnityEngine.CapsuleCollider)
00:00:39.2150788,Brian (UnityEngine.CapsuleCollider)
00:00:39.2260156,Brian (UnityEngine.CapsuleCollider)
00:00:39.2370803,Brian (UnityEngine.CapsuleCollider)
00:00:39.2484937,Brian (UnityEngine.CapsuleCollider)
00:00:39.2592912,Brian (UnityEngine.CapsuleCollider)
00:00:39.2700256,Brian (UnityEngine.CapsuleCollider)
00:00:39.2813871,Brian (UnityEngine.CapsuleCollider)
00:00:39.2923090,Brian (UnityEngine.CapsuleCollider)
00:00:39.3033332,Brian (UnityEngine.CapsuleCollider)
00:00:39.3146831,Brian (UnityEngine.CapsuleCollider)
00:00:39.3257372,Brian (UnityEngine.CapsuleCollider)
00:00:39.3367332,Brian (UnityEngine.CapsuleCollider)
00:00:39.3480165,Brian (UnityEngine.CapsuleCollider)
00:00:39.3589759,Brian (UnityEngine.CapsuleCollider)
00:00:39.3699974,Brian (UnityEngine.CapsuleCollider)
00:00:39.3809810,Brian (UnityEngine.CapsuleCollider)
00:00:39.3922766,Brian (UnityEngine.CapsuleCollider)
00:00:39.4032864,Brian (UnityEngine.CapsuleCollider)
00:00:39.4143220,Brian (UnityEngine.CapsuleCollider)
00:00:39.4253017,Brian (UnityEngine.CapsuleCollider)
00:00:39.4364479,Brian (UnityEngine.CapsuleCollider)
00:00:39.4475352,Brian (UnityEngine.CapsuleCollider)
00:00:39.4585314,Brian (UnityEngine.CapsuleCollider)
00:00:39.4694721,Brian (UnityEngine.CapsuleCollider)
00:00:39.4808167,Brian (UnityEngine.CapsuleCollider)
00:00:39.4921088,Brian (UnityEngine.CapsuleCollider)
00:00:39.5029652,Brian (UnityEngine.CapsuleCollider)
00:00:39.5140945,Brian (UnityEngine.CapsuleCollider)
00:00:39.5252640,Brian (UnityEngine.CapsuleCollider)
00:00:39.5364082,Brian (UnityEngine.CapsuleCollider)
00:00:39.5476665,Brian (UnityEngine.CapsuleCollider)
00:00:39.5585511,Brian (UnityEngine.CapsuleCollider)
00:00:39.5699335,Brian (UnityEngine.CapsuleCollider)
00:00:39.5813871,Brian (UnityEngine.CapsuleCollider)
00:00:39.5924009,Brian (UnityEngine.CapsuleCollider)
00:00:39.6033799,Brian (UnityEngine.CapsuleCollider)
00:00:39.6147582,Brian (UnityEngine.CapsuleCollider)
00:00:39.6261384,Brian (UnityEngine.CapsuleCollider)
00:00:39.6366569,Wall (3) (UnityEngine.MeshCollider)
00:00:39.6478332,Wall (3) (UnityEngine.MeshCollider)
00:00:39.6589036,Wall (3) (UnityEngine.MeshCollider)
00:00:39.6702452,Wall (3) (UnityEngine.MeshCollider)
00:00:39.6812356,Wall (3) (UnityEngine.MeshCollider)
00:00:39.6923008,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7035947,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7145879,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7256839,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7372132,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7485610,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7596214,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7710585,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7815240,Wall (3) (UnityEngine.MeshCollider)
00:00:39.7924463,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8039339,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8148239,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8258499,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8372785,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8481058,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8599072,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8703205,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8817157,Wall (3) (UnityEngine.MeshCollider)
00:00:39.8930302,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9036617,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9151967,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9260787,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9376837,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9485422,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9598307,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9708775,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9818368,Wall (3) (UnityEngine.MeshCollider)
00:00:39.9927424,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0037335,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0153384,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0261323,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0371341,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0484231,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0592754,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0702273,Wall (3) (UnityEngine.MeshCollider)
00:00:40.0817030,Wall (1) (UnityEngine.MeshCollider)
00:00:40.0928687,Wall (1) (UnityEngine.MeshCollider)
00:00:40.1035164,Wall (1) (UnityEngine.MeshCollider)
00:00:40.1152183,Wall (1) (UnityEngine.MeshCollider)
00:00:40.1261097,Wall (1) (UnityEngine.MeshCollider)
